,id,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,operation,buy_price,house_type_id,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,full_title,zip_code,latitude,longitude,zip_codes_count,hosts_count_per_zip_code,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio
133662,8538,PUEBLO NUEVO,50.0,,2,1.0,Bajo,1.0,sale,130000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,A,0,"calle Achuri, 3, Pueblo Nuevo, Madrid",28017,40.4283815,-3.642655615155704,327,268,0.18042813455657492,27.03333333333333,2578.87,0.2582526455385498
133663,8535,PUEBLO NUEVO,109.0,,4,2.0,4,0.0,sale,269000,HouseType 1: Pisos,1,0.0,,,,,1.0,1.0,1.0,,en trámite,0,"calle Paredes de Nava, 28, Pueblo Nuevo, Madrid",28017,40.4189315,-3.6285126,327,268,0.18042813455657492,27.03333333333333,2578.87,0.4339109765129689
133664,8527,SAN PASCUAL,130.0,,4,2.0,3,0.0,sale,565000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,en trámite,1,"Arturo Soria, San Pascual, Madrid",28027,40.4484731,-3.6503268,233,192,0.1759656652360515,25.338888888888892,4015.76,0.4522182600553818
133666,8392,SAN PASCUAL,130.0,,4,2.0,2,0.0,sale,460000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,,en trámite,1,"Arturo Soria, San Pascual, Madrid",28027,40.4484731,-3.6503268,233,192,0.1759656652360515,25.338888888888892,4015.76,0.3924537322947586
133668,8524,CONCEPCION,70.0,56.0,2,1.0,4,0.0,sale,199000,HouseType 1: Pisos,0,0.0,,,,,1.0,1.0,1.0,,en trámite,0,"calle Virgen de Lourdes, 38, Concepción, Madrid",28027,40.4360265,-3.6560799,233,192,0.1759656652360515,25.338888888888892,3341.09,0.27326411440577775
133669,8523,COSTILLARES,160.0,144.0,4,3.0,1,0.0,sale,678000,HouseType 1: Pisos,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,en trámite,0,"calle de Caleruega, 18, Costillares, Madrid",28033,40.479266,-3.6705203816528926,151,119,0.21192052980132448,26.7625,4235.69,0.49012085398128763
133670,8522,SAN JUAN BAUTISTA,80.0,70.0,2,2.0,3,0.0,sale,360000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,no indicado,0,"calle San Nemesio, 8, San Juan Bautista, Madrid",28043,40.4531698,-3.6589479,140,106,0.24285714285714288,27.23009708737864,4098.7,0.328396808744236
133671,8521,SAN JUAN BAUTISTA,197.0,,3,2.0,2,0.0,sale,970000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,1.0,,en trámite,1,"calle Sorzano, 19, San Juan Bautista, Madrid",28043,40.4523349,-3.6564879,140,106,0.24285714285714288,27.23009708737864,4098.7,0.6140971527557518
133672,8520,PUEBLO NUEVO,69.0,,2,1.0,3,0.0,sale,270400,HouseType 1: Pisos,0,,,,,,,,,,no indicado,0,"calle de Pepe Isbert, 7, Pueblo Nuevo, Madrid",28017,40.4225859,-3.6274252,327,268,0.18042813455657492,27.03333333333333,2578.87,0.4354620434531403
133673,8517,QUINTANA,49.0,,1,1.0,Sótano interior,1.0,sale,118000,HouseType 1: Pisos,0,0.0,,,,,0.0,0.0,,,E,0,"calle de Emilio Gastesi Fernández, 12, Quintana, Madrid",28027,40.43527145,-3.6461536845328224,233,192,0.1759656652360515,25.338888888888892,2900.58,0.21271607747416035
133674,8515,COLINA,70.0,68.0,2,1.0,3,0.0,sale,290000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,en trámite,0,"calle lopez de hoyos, Colina, Madrid",28043,40.4563774,-3.6611476,140,106,0.24285714285714288,27.23009708737864,4677.53,0.2509871663035833
133675,8514,PUEBLO NUEVO,32.0,31.0,1,1.0,Bajo,1.0,sale,110000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,,,en trámite,0,"calle Llanos de Escudero, Pueblo Nuevo, Madrid",28017,40.4260942,-3.6404351,327,268,0.18042813455657492,27.03333333333333,2578.87,0.22606800652999182
133676,8513,CONCEPCION,70.0,62.0,2,1.0,3,0.0,sale,225000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,,,G,0,"calle Alcalde López Casero, 7, Concepción, Madrid",28027,40.433246,-3.6556451,233,192,0.1759656652360515,25.338888888888892,3341.09,0.29750769958307016
133677,8512,PUEBLO NUEVO,65.0,,2,2.0,3,0.0,sale,190000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,0.0,1.0,1.0,,en trámite,0,"calle de los Urquiza, 30, Pueblo Nuevo, Madrid",28017,40.43226375,-3.64520431864464,327,268,0.18042813455657492,27.03333333333333,2578.87,0.342785793777895
133678,8511,COSTILLARES,75.0,,2,1.0,5,0.0,sale,219000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,1.0,1.0,,,no indicado,0,"calle del Jazmín, 51, Costillares, Madrid",28033,40.4798479,-3.6656994,151,119,0.21192052980132448,26.7625,4235.69,0.2304229063033414
133679,8510,VENTAS,40.0,35.0,1,1.0,Bajo,1.0,sale,175000,HouseType 1: Pisos,0,0.0,,,1.0,,0.0,1.0,,,en trámite,0,"calle Máximo San Juan, 9, Ventas, Madrid",28017,40.4322272,-3.650450241971365,327,268,0.18042813455657492,27.03333333333333,2686.93,0.3100192412902458
133680,8508,VENTAS,60.0,,2,1.0,4,0.0,sale,195000,HouseType 1: Pisos,0,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,,E,0,"calle de Servando Batanero, 3, Ventas, Madrid",28017,40.4294107,-3.6502312626532216,327,268,0.18042813455657492,27.03333333333333,2686.93,0.33532693445679645
133681,8507,COSTILLARES,54.0,36.0,1,1.0,4,0.0,sale,275000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,E,1,"calle Bausá, 8, Costillares, Madrid",28033,40.4712673,-3.6689597,151,119,0.21192052980132448,26.7625,4235.69,0.2679610641949718
133683,8342,COSTILLARES,88.0,58.0,2,2.0,2,0.0,sale,358000,HouseType 1: Pisos,0,0.0,,,1.0,1.0,1.0,1.0,,1.0,no indicado,0,"calle Bausá, 8, Costillares, Madrid",28033,40.4712673,-3.6689597,151,119,0.21192052980132448,26.7625,4235.69,0.3168314961670944
133685,8505,SAN PASCUAL,65.0,,2,1.0,2,0.0,sale,250000,HouseType 1: Pisos,0,0.0,1.0,0.0,,1.0,1.0,1.0,,,no indicado,0,"calle de Esteban Mora, 47, San Pascual, Madrid",28027,40.4393732,-3.6537331,233,192,0.1759656652360515,25.338888888888892,4015.76,0.2657031296691037
133686,8504,COSTILLARES,163.0,145.0,4,3.0,8,0.0,sale,860000,HouseType 1: Pisos,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,en trámite,1,"calle de Arturo Soria, 310, Costillares, Madrid",28033,40.47589,-3.667924,151,119,0.21192052980132448,26.7625,4235.69,0.5741685534116048
133688,8376,COSTILLARES,158.0,,4,3.0,1,0.0,sale,800000,HouseType 1: Pisos,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,A,1,"calle de Arturo Soria, 310, Costillares, Madrid",28033,40.47589,-3.667924,151,119,0.21192052980132448,26.7625,4235.69,0.5507957381205896
