,full_title,latitude,longitude
367,"calle de Rocafort, San Cristóbal, Madrid",40.3421917,-3.6861721
368,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
369,"calle de godella, San Cristóbal, Madrid",40.3405118,-3.6881634
370,"calle Estefanita, Butarque, Madrid",40.34903,-3.6760582
371,"paseo estación, Los Rosales, Madrid",40.3528527,-3.6846635
372,"EUSKALDUNA, Butarque, Madrid",40.3560432,-3.6820183
373,"calle Leonor Góngora, Los Rosales, Madrid",40.3479925,-3.6862599
374,"avenida de Espinela, San Andrés, Madrid",40.3459623,-3.7091678
375,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
376,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
377,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
378,"godella, San Cristóbal, Madrid",40.3405118,-3.6881634
379,"calle Potasa, Butarque, Madrid",40.3515611,-3.6802098
380,"calle de Godella, 199, San Cristóbal, Madrid",40.3431721,-3.6890907
381,"calle Manganeso, Los Rosales, Madrid",40.3517541,-3.6841646
382,"calle Euskalduna, Butarque, Madrid",40.3560432,-3.6820183
383,"calle de Santa Escolástica, 1, Los Ángeles, Madrid",40.3625408,-3.6995671
384,"calle del Arroyo Bueno, San Andrés, Madrid",40.3488008,-3.7082284
385,"calle Leonor Góngora, Los Rosales, Madrid",40.3479925,-3.6862599
386,"calle de Godella, San Cristóbal, Madrid",40.3405118,-3.6881634
387,"paseo Estación, 5, Los Rosales, Madrid",40.3528527,-3.6846635
388,"calle Calcio, Butarque, Madrid",40.3507213,-3.6791018
389,"calle Tántalo, Butarque, Madrid",40.3525553,-3.6811527
390,"calle de Juan José Martínez Seco, Madrid, Los Rosales, Madrid",40.3516003,-3.6926224
391,"San Cristóbal, Villaverde, Madrid",40.3433537,-3.6878175
392,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
393,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
394,"Leonor Gongora, Los Rosales, Madrid",40.3479925,-3.6862599
395,"calle Platino, Los Rosales, Madrid",40.3489826,-3.689214
396,"travesía Arechavaleta, Los Ángeles, Madrid",40.3504996,-3.6985953
397,"calle Potasa, Butarque, Madrid",40.3515611,-3.6802098
398,"calle de Beniferri, San Cristóbal, Madrid",40.3446825,-3.690072
399,"calle de Godella, San Cristóbal, Madrid",40.3405118,-3.6881634
400,"carretera de Villaverde a Vallecas, Los Rosales, Madrid",40.3577222,-3.6850285
401,"calle Mica, Butarque, Madrid",40.3520865,-3.6799344
402,"calle de la Generosidad, Los Rosales, Madrid",40.3598385,-3.6913126
403,"calle de la Unanimidad, Los Rosales, Madrid",40.3612968,-3.6916584
404,"calle de la Alegría de la Huerta, Los Ángeles, Madrid",40.3545782,-3.695308
405,"calle del Americio, Butarque, Madrid",40.3565381,-3.6824
406,"calle de José del Pino, Los Rosales, Madrid",40.3508603,-3.6896357
407,"Arroyo Bueno, San Andrés, Madrid",40.3488008,-3.7082284
408,"calle de la dulzura, 12, Los Rosales, Madrid",40.3581942,-3.6911269
409,"calle San Luciano, Los Ángeles, Madrid",40.3632092,-3.699173
410,"calle de la del Manojo de Rosas, Los Ángeles, Madrid",40.3553618,-3.6976808
411,"calle Doña Francisquita, 3, Los Ángeles, Madrid",40.3555209,-3.6983782499979423
412,"calle la Canción del Olvido, 52, Los Ángeles, Madrid",40.360388799999996,-3.699112611120495
413,"calle de Sáhara, Los Rosales, Madrid",40.3530356,-3.6924521
414,"calle GODELLA, San Cristóbal, Madrid",40.3405118,-3.6881634
415,"calle Flora Tristán, 8, Los Rosales, Madrid",40.3570425,-3.685489
416,"calle Calcio, 15, Butarque, Madrid",40.3507213,-3.6791018
417,"calle Euskalduna, 14, Butarque, Madrid",40.3560432,-3.6820183
418,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
419,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
420,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
421,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
422,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
423,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
424,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
425,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
426,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
427,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
428,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
429,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
430,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
431,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
432,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
433,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
434,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
435,"plaza Pinazo, San Cristóbal, Madrid",40.3442088,-3.6917032
436,"calle de Villafuerte, Los Rosales, Madrid",40.3553362,-3.6894844
437,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
438,"calle de Godella, San Cristóbal, Madrid",40.3405118,-3.6881634
439,"calle del Arroyo Bueno, San Andrés, Madrid",40.3488008,-3.7082284
440,"calle Encarnación Oviol, Los Rosales, Madrid",40.350523,-3.6877894
441,"arechavaleta, Los Ángeles, Madrid",40.3525024,-3.6969414
442,"calle de la Alegría de la Huerta, Los Ángeles, Madrid",40.3545782,-3.695308
443,"calle Villapalacios, Los Rosales, Madrid",40.3511774,-3.6908164
444,"Eduardo Minguito, Los Rosales, Madrid",40.3482729,-3.686627953609843
445,"calle Concepción de la Oliva s/n, Butarque, Madrid",40.3540894,-3.6816592
446,"avenida de los Rosales, Butarque, Madrid",40.3583241,-3.6812964
447,"calle Encarnación Oviol, Los Rosales, Madrid",40.350523,-3.6877894
448,"calle Esperanza Macarena, Los Rosales, Madrid",40.3490089,-3.6900904
449,"calle de Juan José Martínez Seco, Los Rosales, Madrid",40.3516003,-3.6926224
450,"carretera de Villaverde a Vallecas, Los Rosales, Madrid",40.3577222,-3.6850285
451,"calle Uranio, 4, Butarque, Madrid",40.3548912,-3.6811226
452,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
453,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
454,"estefanita, Butarque, Madrid",40.34903,-3.6760582
455,"calle Leonor Góngora, 27, Los Rosales, Madrid",40.3479925,-3.6862599
456,"calle Concepción de la Oliva, Butarque, Madrid",40.3540894,-3.6816592
457,"paseo Alberto Palacios, San Andrés, Madrid",40.3437576,-3.7142445
458,"Santa Florencia, Los Rosales, Madrid",40.3484493,-3.6908676
459,"calle Francisco del Pino, Los Rosales, Madrid",40.3498634,-3.6893426
460,"calle Sargento Barriga, San Andrés, Madrid",40.3431908,-3.7048321
461,"calle la Dolorosa, Los Ángeles, Madrid",40.3545402,-3.6943774
462,"calle de la Vírgen de los Desamparados, Los Ángeles, Madrid",40.352458,-3.6987382
463,"calle de la Plata, San Andrés, Madrid",40.3483966,-3.7064331
464,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
465,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
466,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
467,"calle Concepción de la Oliva, Butarque, Madrid",40.3540894,-3.6816592
468,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
469,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
470,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
471,"calle Pan y Toros, 7, Los Ángeles, Madrid",40.3605093,-3.6943392
472,"calle de la del Manojo de Rosas, Madrid, Los Ángeles, Madrid",40.3553618,-3.6976808
473,"calle Escoriaza, Los Ángeles, Madrid",40.351882,-3.6949633
474,"acantita, Butarque, Madrid",40.3449485,-3.6764052
475,"Los Ángeles, Villaverde, Madrid",40.3562217,-3.6996388
476,"Los Ángeles, Villaverde, Madrid",40.3562217,-3.6996388
477,"MANOJO DE ROSAS, Los Ángeles, Madrid",40.3553618,-3.6976808
478,"calle Ciudadanía, Los Rosales, Madrid",40.3565701,-3.6911519
479,"calle Villajoyosa, Los Rosales, Madrid",40.3561428,-3.6909651
480,"limonita, Butarque, Madrid",40.3439468,-3.6759839
481,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
482,"calle Manganeso, 7, Los Rosales, Madrid",40.3517541,-3.6841646
483,"calle de Rocafort, 84, San Cristóbal, Madrid",40.3412537,-3.6864471
484,"calle Francisco del Pino, Los Rosales, Madrid",40.3498634,-3.6893426
485,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
486,"Butarque, Villaverde, Madrid",40.3364041,-3.6742402
487,"San Cristóbal, Villaverde, Madrid",40.3433537,-3.6878175
488,"San Cristóbal, Villaverde, Madrid",40.3433537,-3.6878175
489,"calle Pan y Toros, Los Ángeles, Madrid",40.358693,-3.6946174
490,"calle la del Soto del Parral, Los Ángeles, Madrid",40.3580918,-3.6984133
491,"San Andrés, Villaverde, Madrid",40.3455389,-3.7109697
492,"calle Burjasot, San Cristóbal, Madrid",40.3444808,-3.6870123
493,"berrocal, 3, Butarque, Madrid",40.3360941,-3.6774942
494,"Butarque, Villaverde, Madrid",40.3364041,-3.6742402
495,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
496,"Butarque, Villaverde, Madrid",40.3364041,-3.6742402
497,"Butarque, Villaverde, Madrid",40.3364041,-3.6742402
498,"Butarque, Villaverde, Madrid",40.3364041,-3.6742402
499,"Los Rosales, Villaverde, Madrid",40.3571948,-3.6894484
500,"calle Arroyo de la Bulera, 31, Butarque, Madrid",40.338156,-3.679459
501,"calle de Juan José Martínez Seco s/n, Los Rosales, Madrid",40.3516003,-3.6926224
502,"calle Villacarlos, Ambroz, Madrid",40.4063315,-3.6066807
503,"calle Canteras de Tilly, 14, Casco Histórico de Vicálvaro, Madrid",40.4023759,-3.6037567
504,"calle Lago Erie, Casco Histórico de Vicálvaro, Madrid",40.4048088,-3.6072494
505,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
506,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
507,"calle Lago Balaton, Casco Histórico de Vicálvaro, Madrid",40.4012702,-3.6032254
508,"velilla, Casco Histórico de Vicálvaro, Madrid",40.4034866,-3.6075949
509,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
510,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
511,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
512,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
513,"calle Minerva, 19, Valdebernardo - Valderribas, Madrid",40.3951356,-3.6076381
514,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
515,"calle Mercurio, Casco Histórico de Vicálvaro, Madrid",40.4053463,-3.6058635
516,"calle del Lago Van, 10, Casco Histórico de Vicálvaro, Madrid",40.4042841,-3.6063536
517,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
518,"calle Mercurio, 6, Casco Histórico de Vicálvaro, Madrid",40.4053463,-3.6058635
519,"calle Condesa Vega del Pozo, Casco Histórico de Vicálvaro, Madrid",40.4030794,-3.6055819
520,"calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid",40.4041939,-3.6084115
521,"calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid",40.4041939,-3.6084115
522,"calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid",40.4041939,-3.6084115
523,"calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid",40.4041939,-3.6084115
524,"calle San Cipriano, 31, Casco Histórico de Vicálvaro, Madrid",40.4041939,-3.6084115
525,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
526,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
527,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
528,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
529,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
530,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
531,"calle Villalmanzo, Casco Histórico de Vicálvaro, Madrid",40.4053788,-3.6073272
532,"calle de Ambroz, Casco Histórico de Vicálvaro, Madrid",40.4062557,-3.60503
533,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
534,"calle de San Cipriano, Madrid, Casco Histórico de Vicálvaro, Madrid",40.4040712,-3.6036635
535,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
536,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
537,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
538,"calle Minerva, Valdebernardo - Valderribas, Madrid",40.3951356,-3.6076381
539,"calle del Lago Leman, Casco Histórico de Vicálvaro, Madrid",40.4039716,-3.6052521
540,"calle Lago Balaton, Casco Histórico de Vicálvaro, Madrid",40.4012702,-3.6032254
541,"calle Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
542,"VELILLA, Casco Histórico de Vicálvaro, Madrid",40.4034866,-3.6075949
543,"Villardondiego, Casco Histórico de Vicálvaro, Madrid",40.4053877,-3.6081784
544,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
545,"calle Lago Erie, 15, Casco Histórico de Vicálvaro, Madrid",40.4048088,-3.6072494
546,"calle de Ambroz, 2, Casco Histórico de Vicálvaro, Madrid",40.4062557,-3.60503
547,"calle Canteras de Tilly, Casco Histórico de Vicálvaro, Madrid",40.4023759,-3.6037567
548,"calle de San Cipriano, 53, Casco Histórico de Vicálvaro, Madrid",40.4040712,-3.6036635
549,"san cipriano, Casco Histórico de Vicálvaro, Madrid",40.4039851,-3.6035493
550,"calle San Ciriaco, Casco Histórico de Vicálvaro, Madrid",40.4059744,-3.6041568
551,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
552,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
553,"Huerta del convento, Casco Histórico de Vicálvaro, Madrid",40.4006435,-3.6047149
554,"calle de San Cipriano, Casco Histórico de Vicálvaro, Madrid",40.4040712,-3.6036635
555,"calle Villalcampo, 4, Casco Histórico de Vicálvaro, Madrid",40.4057786,-3.6061102
556,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
557,"calle de San Cipriano, 55, Casco Histórico de Vicálvaro, Madrid",40.4040712,-3.6036635
558,"calle del Lago Van, 13, Casco Histórico de Vicálvaro, Madrid",40.4041683,-3.6064515
559,"calle Cruz del Carnero, 6, Casco Histórico de Vicálvaro, Madrid",40.4011694,-3.6051076
560,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
561,"calle Mercurio, 22, Casco Histórico de Vicálvaro, Madrid",40.4050815,-3.6049452
562,"calle Minerva, 131, Valdebernardo - Valderribas, Madrid",40.3951356,-3.6076381
563,"calle Mercurio, Casco Histórico de Vicálvaro, Madrid",40.4053463,-3.6058635
564,"calle Matadero Viejo, 1, Casco Histórico de Vicálvaro, Madrid",40.4019091,-3.6062516
565,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
566,"calle Minerva, 3, Valdebernardo - Valderribas, Madrid",40.3951356,-3.6076381
567,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
568,"calle Efigenia, Ambroz, Madrid",40.4039316,-3.5990649
569,"calle San Ciriaco, Casco Histórico de Vicálvaro, Madrid",40.4059744,-3.6041568
570,"calle Marmolina, 16, Valdebernardo - Valderribas, Madrid",40.3968545,-3.6079441
571,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
572,"calle Velilla, 8, Casco Histórico de Vicálvaro, Madrid",40.4034866,-3.6075949
573,"Ambroz, 17, Casco Histórico de Vicálvaro, Madrid",40.4058975,-3.6052029
574,"calle de Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
575,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
576,"calle Forges, Madrid, Casco Histórico de Vicálvaro, Madrid",40.4050266,-3.6019135
577,"calle San Ciriaco, Ambroz, Madrid",40.4058337,-3.604533
578,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
579,"calle Lago Balaton, Casco Histórico de Vicálvaro, Madrid",40.4012702,-3.6032254
580,"calle Calahorra, Ambroz, Madrid",40.4084994,-3.6121335
581,"Mercurio, 60, Casco Histórico de Vicálvaro, Madrid",40.4053463,-3.6058635
582,"calle del Campo de la Torre, Valdebernardo - Valderribas, Madrid",40.3979462,-3.6070012
583,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
584,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
585,"calle del Lago Van, Casco Histórico de Vicálvaro, Madrid",40.4065475,-3.6063643
586,"calle Villardondiego, Ambroz, Madrid",40.4066633,-3.6083928
587,"calle Condesa Vega del Pozo, Casco Histórico de Vicálvaro, Madrid",40.4030794,-3.6055819
588,"calle de San Cipriano, Casco Histórico de Vicálvaro, Madrid",40.4040712,-3.6036635
589,"Ambroz, Vicálvaro, Madrid",40.4062557,-3.60503
590,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
591,"calle San Ciriaco, Casco Histórico de Vicálvaro, Madrid",40.4059744,-3.6041568
592,"Casco Histórico de Vicálvaro, Vicálvaro, Madrid",40.4052863,-3.6072004
593,"calle Sierra de Mira, Casco Histórico de Vallecas, Madrid",40.3735643,-3.6190286
594,"calle Montes Alberes, Casco Histórico de Vallecas, Madrid",40.3739704,-3.6192244
595,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
596,"avenida del Ensanche de Vallecas, Ensanche de Vallecas - La Gavia, Madrid",40.3767862,-3.6089368
597,"calle de Sierra Gádor, Casco Histórico de Vallecas, Madrid",40.380597,-3.6260531
598,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
599,"paseo Federico García Lorca, Casco Histórico de Vallecas, Madrid",40.377924699999994,-3.6209866646673783
600,"calle de Peña Cavero, Casco Histórico de Vallecas, Madrid",40.3735861,-3.6219157
601,"calle Castrillo de Aza, Santa Eugenia, Madrid",40.3848075,-3.6100972
602,"calle de Sierra Gádor, Casco Histórico de Vallecas, Madrid",40.380597,-3.6260531
603,"calle Puerto de Alazores, Casco Histórico de Vallecas, Madrid",40.3789538,-3.6251244
604,"Casco Histórico de Vallecas, Villa de Vallecas, Madrid",40.3773477,-3.6217118
605,"Casco Histórico de Vallecas, Villa de Vallecas, Madrid",40.3773477,-3.6217118
606,"Casco Histórico de Vallecas, Villa de Vallecas, Madrid",40.3773477,-3.6217118
607,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
608,"calle de Francisco de la Fuente, Casco Histórico de Vallecas, Madrid",40.3752185,-3.6227674
609,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
610,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
611,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
612,"calle de Jesús del Pino, Casco Histórico de Vallecas, Madrid",40.3812802,-3.6226599
613,"Casco Histórico de Vallecas, Villa de Vallecas, Madrid",40.3773477,-3.6217118
614,"SIERRA GADOR, Casco Histórico de Vallecas, Madrid",40.3796872,-3.6211097
615,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
616,"calle de Palazuelos, Casco Histórico de Vallecas, Madrid",40.3707033,-3.6230288
617,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
618,"calle Sierra de Arla, Casco Histórico de Vallecas, Madrid",40.3711275,-3.6190856
619,"calle de Peña Ambote, Casco Histórico de Vallecas, Madrid",40.37599,-3.622333
620,"Casco Histórico de Vallecas, Villa de Vallecas, Madrid",40.3773477,-3.6217118
621,"calle de Puentelarra, Santa Eugenia, Madrid",40.3832883,-3.6079055
622,"plaza de la Convivencia, Santa Eugenia, Madrid",40.3823614,-3.614143
623,"calle de Fuentidueña, Casco Histórico de Vallecas, Madrid",40.3754449,-3.6240085
624,"calle Mata del Agua, Casco Histórico de Vallecas, Madrid",40.3697654,-3.6225879
625,"calle del Puerto de Galapagar, Casco Histórico de Vallecas, Madrid",40.3729863,-3.6184554
626,"Ensanche de Vallecas - La Gavia, Villa de Vallecas, Madrid",40.3730152,-3.6120607
627,"calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid",40.3766717,-3.6035649
628,"calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid",40.3766717,-3.6035649
629,"calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid",40.3766717,-3.6035649
630,"calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid",40.3766717,-3.6035649
631,"calle Cirilo Martínez novillo , 27, Santa Eugenia, Madrid",40.3766717,-3.6035649
632,"avenida del Ensanche de Vallecas, Ensanche de Vallecas - La Gavia, Madrid",40.3767862,-3.6089368
633,"calle de Sierra Gádor, Casco Histórico de Vallecas, Madrid",40.380597,-3.6260531
