,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,has_parking,zip_codes_count,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio,buy_price
709,-0.4094835246277207,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.017643670026415773,169900
710,-0.2493142951648255,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.1075608510470633,164000
711,-0.8158953981820104,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.5768876746114423,130200
712,-0.045483650365724555,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,-0.5842541353608575,110000
713,-0.6966058046793738,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,-0.08323482184852615,145000
714,-2.373902627231651,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,-0.3709763161205435,130000
715,-0.8994993433016243,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,0.2533877327159471,180000
716,-1.5437950211709044,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.8930036748773269,115000
717,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.45551092858929837,143000
718,-0.343814423534675,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.21848919252136886,127000
719,-0.8158953981820104,-0.04374911849207479,-1.8792072921204446,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.22105369841194678,157000
720,0.7289568488700414,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.714649181882646,260000
721,-0.8158953981820104,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.21351712455495664,150000
722,-0.8994993433016243,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.8696511352843243,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-1.002394471171318,110000
723,-0.018085285888478384,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,1.2223713476666274,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,1.3494080073588597,225000
724,0.4371549590867126,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.8994324157479758,280000
725,-0.735591621701328,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,1941.38,1.1147943133413702,210000
726,0.8161799940761857,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,204,0.34451920139982184,-0.30345629919453604,2068.64,0.25222758512561355,165000
727,-0.5840023586357604,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.1521505123300158,146000
728,-0.5123272361754259,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.051708559186346405,160000
729,0.7289568488700414,-0.04374911849207479,0.34986577489100246,0.9170032716551278,2.2827265359623405,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.8114984691522904,270000
730,-0.5478401294841814,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.40506168876614507,146000
731,-1.5437950211709044,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,-0.26469840940137573,124000
732,-0.21882079675648652,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.8696511352843243,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,0.10524941365966663,170000
733,-0.045483650365724555,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,0.1247211069437852,179800
734,0.5988527102865765,-0.04374911849207479,0.34986577489100246,0.9170032716551278,2.0549728599737125,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,0.3316625373532969,170000
735,0.6370383252673264,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.8060413579271255,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,0.24617350375862196,150000
736,0.6370383252673264,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,0.6534252886391287,175000
737,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.115703495309132,132000
738,-0.6208354685988019,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.16684742990196647,129400
739,-0.6208354685988019,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.07912499133696944,142000
741,0.539952275052453,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,0.49726509372622546,165000
742,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.126447445831351,129000
743,0.30536482561756045,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.16056852016234957,143500
744,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.126447445831351,129000
745,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.1057827609484801,130000
746,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.1057827609484801,130000
747,-1.6023958504763216,-0.04374911849207479,-1.8792072921204446,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,-1.0466802417765682,99999
748,0.21180040127285937,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.9091997700534129,190000
749,0.7289568488700414,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,204,0.34451920139982184,-0.30345629919453604,2284.48,1.7971093361365502,355000
750,-0.343814423534675,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.017643670026415773,170000
752,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,0.177740231483552,175000
753,1.324444182313576,-0.04374911849207479,1.2022174167796287,1.5811162563929413,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,1941.38,1.7546403174563778,270000
754,0.08764252148401672,-0.04374911849207479,0.34986577489100246,-0.914553067122716,1.2223713476666274,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.24316115984551417,147990
756,-0.343814423534675,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,0.25116982683450073,189000
757,-0.5123272361754259,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.21351712455495664,150000
758,-1.4311083752009692,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.6803023577036765,125000
759,-0.7753456525975677,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.2601655990586789,125000
760,0.008916548738560447,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,1.5309007277148108,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1931.95,1.311693457210572,225000
761,0.3280161788982492,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,2068.64,0.5542638596232445,185000
762,-0.5123272361754259,-0.04374911849207479,1.2022174167796287,-0.914553067122716,0.45527431502984744,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.2698077673194819,154000
764,0.3280161788982492,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.85570208942529,275000
765,0.539952275052453,-0.04374911849207479,0.34986577489100246,0.9170032716551278,2.2827265359623405,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.8114984691522904,270000
767,-0.045483650365724555,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.21848919252136886,127000
769,-0.37637134356227414,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.8696511352843243,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.09153313076694633,139900
770,0.6927778715628363,-0.04374911849207479,0.34986577489100246,0.9170032716551278,0.8696511352843243,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,0.49726509372622546,165000
771,-0.6208354685988019,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.2601655990586789,125000
772,0.08764252148401672,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.8060413579271255,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,2284.48,1.2226785854099078,280000
773,-0.2493142951648255,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.0036616365543000883,135000
776,0.6180508019786098,-0.04374911849207479,1.2022174167796287,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,0.9400912117920368,215000
777,0.08764252148401672,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.6190784020037856,250000
778,0.6927778715628363,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.2223713476666274,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,204,0.34451920139982184,-0.30345629919453604,2205.31,2.7302322718683394,519000
779,0.5198685282522274,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.8060413579271255,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,-0.5122249826351088,113000
780,-0.045483650365724555,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.6209738861191595,128000
781,0.08764252148401672,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,0.45527431502984744,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.3494080073588597,225000
782,-0.045483650365724555,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,1.2223713476666274,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.6307550341158453,106700
783,0.8330984060898385,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.714649181882646,260000
784,1.1811195554783154,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.2223713476666274,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.8927351955747747,279000
786,-0.8572698005435085,-0.04374911849207479,-1.8792072921204446,-0.914553067122716,-0.7189315926247088,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,0.36221721705649745,171900
787,0.03553200158737361,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,0.45527431502984744,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.6190784020037856,250000
788,0.23564914694283778,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,2284.48,0.5748132832190617,215000
789,-0.13016535089130216,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.47965901437234926,165000
790,1.053557550196134,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1931.95,1.707878199779251,263000
791,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.9248687075126028,195000
792,-0.18880693714236324,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.9248687075126028,195000
793,0.2824243512806194,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.2223713476666274,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.5604954019668892,170000
794,-0.44316813460738674,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.5817689240185776,130000
795,-1.376887370261723,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.6956348933743594,130000
796,0.30536482561756045,-0.04374911849207479,1.2022174167796287,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.2289114460567295,150000
797,-0.6966058046793738,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-1.7396549814731244,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,-0.8961302376874627,106000
798,1.1114906290455904,-0.04374911849207479,0.34986577489100246,0.9170032716551278,0.45527431502984744,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,1.7624947788089311,350000
799,0.08764252148401672,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.6144973680888464,170000
801,-0.2493142951648255,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,-0.15657903201332724,130000
802,0.539952275052453,-0.04374911849207479,1.2022174167796287,0.9170032716551278,-0.7189315926247088,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.383639246147089,159000
803,-0.7753456525975677,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.45527431502984744,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.4087077399600275,139000
804,0.9781394691060877,-0.04374911849207479,0.34986577489100246,0.9170032716551278,0.45527431502984744,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,0.22706363622310627,149000
805,-0.8994993433016243,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.785657288769097,120000
806,0.539952275052453,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-1.7396549814731244,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,0.7511202653710681,179000
807,-1.1246635829252025,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.5817689240185776,130000
808,-0.5123272361754259,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.8696511352843243,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-1.0658423989482022,107260
809,-0.5840023586357604,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.43543851196331557,115000
810,1.2214992744703033,-0.04374911849207479,-0.6472329056664874,0.9170032716551278,-1.7396549814731244,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,1.714649181882646,260000
811,-0.045483650365724555,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.1057827609484801,130000
812,1.5556900850856892,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-1.7396549814731244,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.714649181882646,260000
813,1.2478653396589525,-0.04374911849207479,1.2022174167796287,0.9170032716551278,1.2223713476666274,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,109,-0.7856857874811475,0.25682456218801847,1931.95,1.311693457210572,225000
814,0.008916548738560447,-0.04374911849207479,0.34986577489100246,-0.914553067122716,0.8696511352843243,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,0.2632412700741879,189890
815,0.08764252148401672,-0.04374911849207479,1.2022174167796287,-0.914553067122716,0.45527431502984744,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,0.4478593184962919,163000
817,-0.6966058046793738,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,0.45527431502984744,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,-0.549201450164474,121500
818,-1.5437950211709044,-0.04374911849207479,-1.8792072921204446,-0.914553067122716,-1.7396549814731244,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,-1.0188291772152605,93000
819,0.23564914694283778,-0.04374911849207479,1.2022174167796287,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,0.7604370633693913,220000
820,-1.1246635829252025,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,-0.7149125269041254,129000
821,0.7289568488700414,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.8060413579271255,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,109,-0.7856857874811475,0.25682456218801847,1912.8,1.85570208942529,275000
822,0.2824243512806194,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2284.48,0.7635373742982882,232000
823,-0.5840023586357604,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,-0.1057827609484801,129900
824,-0.31179632887546815,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1912.8,0.8414923801182691,185000
825,-1.7244868489628287,-0.04374911849207479,-1.8792072921204446,-0.914553067122716,-0.7189315926247088,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2205.31,-0.2318043643701725,149000
826,0.849848700516743,-0.04374911849207479,0.34986577489100246,0.9170032716551278,-0.05210316191736873,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,204,0.34451920139982184,-0.30345629919453604,1941.38,1.5517274305852744,249000
827,0.3942990211181572,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,1941.38,1.562465417955462,250000
828,-0.343814423534675,-0.04374911849207479,-0.6472329056664874,-0.914553067122716,-0.05210316191736873,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,0.4783416973250948,179900
829,-0.15925938868474732,-0.04374911849207479,0.34986577489100246,-0.914553067122716,-0.05210316191736873,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,204,0.34451920139982184,-0.30345629919453604,2068.64,0.5542638596232445,185000
831,0.5794398369615669,-0.04374911849207479,0.34986577489100246,0.9170032716551278,1.5309007277148108,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,-0.7856857874811475,0.25682456218801847,1931.95,-0.038158791964485704,135000
